観測点番号,震度発表名称,観測点緯度,観測点経度,観測開始年月日時分,観測終了年月日時分
5100370,宮津測候所,35.5333,135.2,190005239999,194911019999
5101120,伊根町亀島＊,35.6833,135.3,200411011200,
5101130,伊根町平田＊,35.6833,135.2833,199810151200,200505161200
5101131,伊根町日出＊,35.6833,135.2667,200505161200,
5101900,京丹後市弥栄町吉沢,35.6333,135.1,199407151200,
5101921,京丹後市久美浜町広瀬＊,35.6,134.9,200411011200,
5101930,京丹後市峰山町＊,35.6167,135.0667,199810151200,
5101931,京丹後市大宮町＊,35.5833,135.1,199810151200,
5101932,京丹後市網野町（旧）＊,35.6833,135.0333,199810151200,201105121300
5101933,京丹後市丹後町＊,35.7333,135.1,200203201200,
5101934,京丹後市弥栄町溝谷（旧）＊,35.65,135.0833,199810151200,201509241200
5101935,京丹後市久美浜市民局＊,35.6,134.9,200403311200,
5101936,京丹後市網野町＊,35.6833,135.0333,201105121300,
5101937,京丹後市弥栄町溝谷＊,35.6667,135.0833,201509241200,
5101960,久美浜町役場（旧）＊,35.6,134.9,199810151200,200403311200
5102030,与謝野町加悦＊,35.5,135.1,200203201200,
5102031,与謝野町岩滝＊,35.5667,135.15,199810151200,
5102032,与謝野町四辻＊,35.5333,135.1,199810151200,
5102060,加悦町加悦（旧）＊,35.5,135.1,199810151200,200203201200
5110040,京都北区紫竹＊,35.05,135.75,201105121300,202103241200
5110041,京都北区中川＊,35.0833,135.6833,201105121300,202207211200
5110042,京都北区大宮西脇台町＊,35.05,135.75,202103241200,
5110130,京都上京区薮ノ内町＊,35.0167,135.75,199810151200,
5110141,京都上京区今出川御前＊,35.0333,135.7333,201105121300,202207211200
5110220,京都左京区花背大布施町＊,35.25,135.7667,200405261200,200808081200
5110221,京都左京区広河原能見町＊,35.25,135.7667,200808081200,
5110240,京都左京区田中＊,35.0333,135.7833,201105121300,
5110241,京都左京区鞍馬＊,35.1,135.7667,201105121300,202207211200
5110242,京都左京区花脊＊,35.2167,135.7667,201105121300,202207211200
5110243,京都左京区岩倉＊,35.0667,135.7833,201105121300,202207211200
5110244,京都左京区大原＊,35.1167,135.8333,201105121300,202207211200
5110300,京都中京区西ノ京,35.0167,135.7333,188599999999,
5110340,京都中京区河原町御池＊,35.0167,135.7667,201105121300,
5110440,京都東山区清水＊,35.0,135.7833,201105121300,
5110540,京都下京区河原町塩小路＊,34.9833,135.7667,201105121300,
5110640,京都南区西九条＊,34.9667,135.75,201105121300,
5110730,京都右京区京北周山町＊,35.15,135.6333,199812151200,
5110741,京都右京区太秦＊,35.0167,135.7,201105121300,
5110742,京都右京区嵯峨＊,35.0167,135.6833,201105121300,202207211200
5110743,京都右京区嵯峨樒原＊,35.0667,135.6167,201105121300,202207211200
5110840,京都伏見区竹田＊,34.95,135.7667,201105121300,
5110841,京都伏見区醍醐＊,34.95,135.8167,201105121300,
5110842,京都伏見区向島＊,34.9167,135.7667,201105121300,202207211200
5110843,京都伏見区淀＊,34.9,135.7167,201105121300,202207211200
5110844,京都伏見区久我＊,34.9333,135.7333,201105121300,202207211200
5110920,京都山科区安朱川向町＊,35.0,135.8167,200405261200,
5110940,京都山科区西野＊,34.9833,135.8167,201105121300,
5111040,京都西京区樫原＊,34.9833,135.7,201105121300,
5111041,京都西京区大枝＊,34.9667,135.6833,201105121300,
5111100,宇治市宇治琵琶,34.8833,135.8,199604011200,
5111120,宇治市折居台＊,34.8833,135.8,200411011200,
5111200,亀岡市安町,35.0167,135.5667,199604011200,
5111220,亀岡市余部町＊,35.0167,135.5667,200411011200,
5111330,城陽市寺田（旧）＊,34.85,135.7833,199810151200,201512231200
5111331,城陽市寺田＊,34.85,135.7833,201512231200,
5111430,向日市寺戸町＊,34.95,135.7,199810151200,
5111530,長岡京市開田＊,34.9333,135.7,199810151200,
5111630,八幡市八幡＊,34.8667,135.7,199810151200,
5111730,大山崎町円明寺＊,34.9,135.6833,199810151200,
5111830,久御山町田井＊,34.8833,135.7333,199810151200,
5111930,京田辺市田辺＊,34.8167,135.7667,199810151200,
5112030,井手町井手＊,34.8,135.8,199810151200,
5112130,宇治田原町荒木＊,34.85,135.85,199810151200,202007181200
5112131,宇治田原町立川＊,34.85,135.8667,202007181200,
5112530,笠置町笠置＊,34.7667,135.9333,199810151200,
5112630,和束町釜塚＊,34.8,135.9,199810151200,
5112730,精華町北稲八間＊,34.7667,135.7833,199810151200,200103221200
5112731,精華町南稲八妻＊,34.7667,135.7833,200103221200,
5112830,南山城村北大河原＊,34.7667,136.0,199810151200,
5113500,京丹波町坂原,35.2833,135.4,199407151200,
5113530,京丹波町蒲生（旧）＊,35.1667,135.4167,199810151200,202112011200
5113531,京丹波町橋爪＊,35.1833,135.3667,199810151200,
5113532,京丹波町本庄＊,35.2667,135.4,199810151200,
5113533,京丹波町蒲生＊,35.1667,135.4167,202112011200,
5113630,南丹市美山町島＊,35.2667,135.55,199810151200,
5113631,南丹市園部町小桜町（旧）＊,35.1,135.4667,200107191200,202109191200
5113632,南丹市八木町八木（旧）＊,35.0667,135.5333,199810151200,201102109999
5113633,南丹市日吉町保野田＊,35.1667,135.5,199810151200,
5113634,南丹市八木町八木＊,35.0667,135.5333,201102109999,
5113635,南丹市園部町小桜町＊,35.1,135.4667,202109191200,
5113660,園部町上本町＊,35.1167,135.4667,199810151200,200107191200
5113730,木津川市山城町上狛（旧）＊,34.75,135.8167,199812151200,201402231200
5113731,木津川市木津（旧）＊,34.7333,135.8167,199810151200,200809100900
5113732,木津川市加茂町里＊,34.75,135.8667,199810151200,
5113733,木津川市木津＊,34.7333,135.8167,200810101700,
5113734,木津川市山城町上狛＊,34.75,135.8167,201402231200,
5200030,大阪都島区都島本通＊,34.7,135.5333,201101061200,
5200130,大阪福島区福島＊,34.7,135.4833,201101061200,
5200230,大阪此花区春日出北（旧）＊,34.6833,135.45,199711101200,200504011200
5200231,大阪此花区春日出北＊,34.6833,135.45,200504011200,
5200330,大阪西区九条南＊,34.6667,135.4667,201101061200,
5200430,大阪港区築港＊,34.65,135.4333,201101061200,
5200530,大阪大正区泉尾＊,34.6667,135.4833,201101061200,
5200630,大阪天王寺区上本町＊,34.6667,135.5167,201101061200,
5200730,大阪浪速区元町＊,34.6667,135.5,201101061200,
5200810,大阪西淀川区姫里,34.7,135.4667,199501251200,199810151200
5200830,大阪西淀川区千船（旧）＊,34.7167,135.45,199711101200,200603091200
5200831,大阪西淀川区千舟＊,34.7167,135.45,200603091200,
5200910,大阪東淀川区下新庄,34.75,135.5333,199503300900,200601051200
5200920,大阪東淀川区柴島＊,34.7333,135.5167,200411011200,
5200930,大阪東淀川区北江口＊,34.75,135.55,201101061200,
5201030,大阪東成区東中本＊,34.6833,135.55,201101061200,
5201130,大阪生野区舎利寺＊,34.65,135.5333,201101061200,
5201230,大阪旭区大宮＊,34.7167,135.55,201101061200,
5201330,大阪城東区放出西＊,34.7,135.55,201101061200,
5201430,大阪阿倍野区松崎町＊,34.6333,135.5167,201101061200,
5201530,大阪住吉区遠里小野＊,34.6,135.5,201101061200,
5201630,大阪東住吉区杭全＊,34.6333,135.55,201101061200,
5201730,大阪西成区岸里＊,34.6333,135.5,201101061200,
5201830,大阪淀川区木川東＊,34.7333,135.5,201101061200,
5201930,大阪鶴見区横堤＊,34.7,135.5667,201101061200,
5202030,大阪住之江区御崎＊,34.6167,135.4833,201101061200,
5202130,大阪平野区平野南＊,34.6167,135.5667,201101061200,
5202230,大阪北区茶屋町＊,34.7167,135.5,201101061200,
5202300,大阪中央区大手前,34.6833,135.5167,188201999999,
5202330,大阪中央区大阪府庁（旧）＊,34.6833,135.5167,201101061200,201401071200
5202331,大阪中央区大阪府庁＊,34.6833,135.5167,202003121200,
5202400,大阪国際空港,34.7833,135.45,200707021200,
5202410,豊中市北桜塚,34.7833,135.4667,199503300900,199810151200
5202420,豊中市曽根南町＊,34.7667,135.4667,200411011200,
5202430,豊中市役所＊,34.7833,135.4667,199711101200,
5202530,池田市城南＊,34.8167,135.4333,199711101200,
5202630,吹田市内本町＊,34.75,135.5167,199711101200,
5202700,高槻市桃園町,34.85,135.6167,199503300900,
5202720,高槻市立第２中学校＊,34.85,135.6,200411011200,
5202730,高槻市消防本部（旧）＊,34.85,135.6167,199711101200,200602201200
5202731,高槻市消防本部（旧２）＊,34.85,135.6167,200602201200,201110111300
5202732,高槻市消防本部＊,34.85,135.6167,201303261200,
5202830,守口市京阪本通（旧）＊,34.7333,135.5667,199711101200,201610101200
5202831,守口市京阪本通＊,34.7333,135.5667,201610101200,
5202930,枚方市大垣内（旧）＊,34.8167,135.65,199711101200,201007011200
5202931,枚方市大垣内＊,34.8167,135.65,201007011200,
5203030,茨木市東中条町＊,34.8167,135.5667,199711101200,
5203110,八尾市光南町,34.6167,135.6,199503300900,199810151200
5203130,八尾市本町＊,34.6333,135.6,199711101200,
5203210,寝屋川市本町,34.7667,135.6333,199503300900,199810151200
5203230,寝屋川市役所＊,34.7667,135.6333,199711101200,
5203330,大東市新町（旧）＊,34.7,135.6167,199711101200,200909140900
5203331,大東市新町＊,34.7,135.6167,200909181750,
5203400,箕面市箕面,34.8333,135.4667,199604011200,
5203430,箕面市粟生外院＊,34.8333,135.5,199711101200,
5203530,柏原市安堂町（旧）＊,34.5833,135.6333,199711101200,202104271200
5203531,柏原市安堂町＊,34.5833,135.6333,202104271200,
5203630,門真市中町＊,34.7333,135.5833,199711101200,
5203730,摂津市三島＊,34.7833,135.5667,199711101200,
5203830,東大阪市稲葉＊,34.6667,135.6167,199711101200,200305071200
5203831,東大阪市荒本北＊,34.6833,135.6,200305071200,
5203930,四條畷市西中野＊,34.7333,135.6333,199711101200,
5204030,交野市私部＊,34.7833,135.6833,199711101200,
5204130,島本町若山台＊,34.8833,135.6667,199711101200,
5204230,豊能町余野＊,34.9167,135.5,199711101200,
5204320,能勢町今西＊,34.9667,135.3833,200411011200,201901071200
5204321,能勢町森上＊,34.9667,135.4,201901071200,
5204330,能勢町役場＊,34.9667,135.4167,199711101200,
5210100,岸和田市岸城町,34.45,135.3667,199604011200,
5210120,岸和田市土生町＊,34.45,135.3833,200411011200,201101139999
5210121,岸和田市畑町＊,34.4333,135.4,201101139999,
5210130,岸和田市役所＊,34.4667,135.3667,199711101200,
5210230,泉大津市東雲町（旧）＊,34.5,135.4167,199711101200,201007011200
5210231,泉大津市東雲町＊,34.5,135.4167,201007011200,
5210330,貝塚市畠中（旧）＊,34.4333,135.3667,199711101200,202204261200
5210331,貝塚市畠中＊,34.4333,135.35,202204261200,
5210430,泉佐野市市場（旧）＊,34.4,135.3333,199711101200,201809061200
5210431,泉佐野市りんくう往来（旧）＊,34.4167,135.3,199711101200,200603151200
5210432,泉佐野市りんくう往来＊,34.4167,135.3,200603151200,
5210433,泉佐野市市場＊,34.4,135.3333,201809061200,
5210500,富田林市本町,34.5,135.6,199604011200,
5210530,富田林市高辺台＊,34.5,135.5667,199711101200,
5210620,河内長野市清見台＊,34.4333,135.5833,200411011200,
5210630,河内長野市役所＊,34.45,135.5667,199711101200,
5210730,松原市阿保＊,34.5833,135.55,199711101200,
5210830,大阪和泉市府中町（旧）＊,34.4833,135.4167,199711101200,201007011200
5210831,大阪和泉市府中町（旧２）＊,34.4833,135.4167,201007011200,202206041200
5210832,大阪和泉市府中町＊,34.4833,135.4167,202206041200,
5210930,羽曳野市誉田（旧）＊,34.55,135.6,199711101200,200603131200
5210931,羽曳野市誉田＊,34.55,135.6,200603131200,
5211030,高石市加茂＊,34.5167,135.45,199711101200,
5211130,藤井寺市岡＊,34.5667,135.6,199711101200,
5211220,泉南市男里＊,34.3667,135.25,200411011200,
5211230,泉南市消防本部＊,34.3667,135.2667,199711101200,
5211330,大阪狭山市狭山＊,34.5,135.55,199711101200,
5211430,阪南市尾崎町＊,34.3667,135.2333,199711101200,
5211530,忠岡町忠岡＊,34.4833,135.4,199711101200,200304011200
5211531,忠岡町忠岡東（旧）＊,34.4833,135.4,200304011200,201007011200
5211532,忠岡町忠岡東＊,34.4833,135.4,201007011200,
5211630,熊取町野田＊,34.4,135.35,199711101200,
5211700,関西国際空港,34.4333,135.2333,200804011200,
5211730,田尻町嘉祥寺＊,34.4,135.2833,199711101200,
5211830,大阪岬町深日＊,34.3167,135.15,199711101200,
5211930,大阪太子町山田＊,34.5167,135.65,199711101200,
5212030,河南町白木＊,34.4833,135.6333,199711101200,
5212130,千早赤阪村水分（旧）＊,34.4667,135.6167,199711101200,200603071200
5212131,千早赤阪村水分（旧２）＊,34.4667,135.6167,200603071200,201101061200
5212132,千早赤阪村水分＊,34.4667,135.6167,201101061200,
5212300,大阪堺市中区深井清水町,34.5333,135.5,199604011200,
5212420,大阪堺市堺区山本町＊,34.5833,135.4667,200411011200,
5212430,大阪堺市堺区大浜南町＊,34.5667,135.4667,200507071200,
5212431,大阪堺市堺区市役所＊,34.5667,135.4833,200404011200,
5212460,堺市南瓦町（旧）＊,34.5667,135.4833,199711101200,200404011200
5212530,大阪堺市美原区黒山＊,34.5333,135.5667,200603011200,
5212560,堺市美原町黒山（旧）＊,34.5333,135.5667,199711101200,200603011200
5212630,大阪堺市東区日置荘原寺町＊,34.5333,135.5333,201101061200,
5212730,大阪堺市西区鳳東町＊,34.5333,135.4667,201101061200,
5212760,堺市石津西町＊,34.5667,135.45,199711101200,200507071200
5212830,大阪堺市南区桃山台（旧）＊,34.4833,135.4833,201101061200,202206281200
5212831,大阪堺市南区桃山台＊,34.4833,135.4833,202206281200,
5212930,大阪堺市北区新金岡町＊,34.5667,135.5167,201101061200,
5300000,豊岡市桜町（旧）,35.5333,134.8167,192201999999,201001051200
5300001,豊岡市桜町,35.5333,134.8167,201001051200,
5300020,豊岡市出石町＊,35.4667,134.8833,200405261200,
5300030,豊岡市中央町（旧）＊,35.55,134.8167,199810151200,201101061200
5300031,豊岡市城崎町（旧）＊,35.6333,134.8167,200312011200,201007011200
5300032,豊岡市竹野町（旧）＊,35.65,134.75,200103221200,201101061200
5300033,豊岡市日高町＊,35.4667,134.7667,199810151200,
5300034,豊岡市但東町＊,35.4667,134.95,199810151200,
5300035,豊岡市城崎町＊,35.6333,134.8167,201007011200,
5300037,豊岡市竹野町＊,35.65,134.75,201101061200,
5300038,豊岡市中央町＊,35.55,134.8167,201401071200,
5300060,城崎町湯島＊,35.6333,134.8,199810151200,200312011200
5300061,竹野町竹野（旧）＊,35.65,134.75,199810151200,200103221200
5301920,養父市大屋町＊,35.3333,134.6667,200411011200,
5301930,養父市八鹿町＊,35.4,134.7667,199810151200,
5301931,養父市広谷＊,35.3833,134.7833,199810151200,
5301932,養父市関宮（旧）＊,35.3833,134.65,199810151200,202011261200
5301933,養父市関宮＊,35.3667,134.65,202011261200,
5302000,兵庫香美町香住区三川,35.5833,134.6667,199712191400,
5302011,香美町村岡区川会,35.5,134.5667,200309021200,200601051200
5302020,兵庫香美町香住区香住＊,35.6333,134.6333,200411011200,
5302021,兵庫香美町村岡区神坂＊,35.45,134.5833,200411011200,
5302030,兵庫香美町小代区（旧）＊,35.45,134.5333,199810151200,200609121200
5302031,兵庫香美町小代区（旧２）＊,35.45,134.5333,200609121200,201007011200
5302032,兵庫香美町小代区＊,35.45,134.5333,201007011200,
5302070,村岡町川会（旧）,35.5,134.5667,200101291200,200309021200
5302071,兵庫美方町忠宮,35.45,134.5333,199407151200,199712191400
5302072,香住通報所,35.6333,134.6333,195606019999,999999999999
5302100,朝来市和田山町枚田,35.3167,134.85,199604011200,
5302120,朝来市生野町＊,35.15,134.7833,200405261200,
5302121,朝来市和田山町柳原＊,35.3333,134.8667,200411011200,
5302130,朝来市山東町＊,35.3167,134.8833,199810151200,
5302131,朝来市新井＊,35.25,134.8,199810151200,
5302220,新温泉町浜坂＊,35.6167,134.45,200405261200,
5302230,新温泉町湯（旧）＊,35.55,134.4833,199810151200,201007011200
5302231,新温泉町湯＊,35.55,134.5,201007011200,
5310010,神戸東灘区魚崎北町,34.7167,135.2667,199503300900,201105121300
5310030,神戸東灘区住吉東町＊,34.7167,135.2667,201105121300,
5310110,神戸灘区神ノ木,34.7167,135.2333,199503300900,201105121300
5310130,神戸灘区八幡町＊,34.7167,135.2333,201105121300,
5310210,神戸兵庫区荒田町,34.6833,135.1667,199602091000,201105121300
